Register_ID;Country;Validation;Began;Ended;Duration in Days;Dead;Displaced;Main cause;Severity;Affected sq km;Magnitude;Longitude of Centroid X;Latitude of Centroid Y;M>6;Total annual floods M>6;M>4;Total annual floods M>4;Date Began;Total floods M>6;Total floods M>4
1620;Cameroon;News;03/08/2000;05/08/2000;3;3;500;Heavy rain;2;3782;4.36;9.68;3.95;0;17;1;40;03/08/2000;398;1491
1619;Russia;News;30/07/2000;06/08/2000;8;0;24000;Heavy rain;1;192116;6.19;134.4;47.11;1;17;1;39;30/07/2000;398;1490
1618; Brazil;News;30/07/2000;17/08/2000;19;70;120000;Brief torrential rain;1;47599;5.96;-36.26;-9.18;0;16;1;38;30/07/2000;397;1489
1617;India;News;02/08/2000;30/08/2000;29;637;10504000;Monsoonal rain;1;326458;6.98;94.64;27.09;1;16;1;37;02/08/2000;397;1488
1616; India?;News;31/07/2000;04/08/2000;5;140;4000;Brief torrential rain;1;12416;4.79;77.69;31.81;0;15;1;36;31/07/2000;396;1487
1615; India;News;17/07/2000;30/07/2000;14;140;0;Monsoonal rain;1;107053;6.18;74.52;15.81;1;15;1;35;17/07/2000;396;1486
1614;Thailand;News;11/07/2000;10/08/2000;31;33;25000;Monsoonal rain;1;119920;6.57;105.06;11.24;1;14;1;34;11/07/2000;395;1485
1613;China?;News;30/06/2000;10/07/2000;11;65;88000;Brief torrential rain;1;107668;6.07;109.25;27.42;1;13;1;33;30/06/2000;394;1484
1612;Philippines;News;04/07/2000;10/07/2000;7;45;800000;Brief torrential rain;1;11595;4.91;120.82;14.93;0;12;1;32;04/07/2000;393;1483
1611;Bangladesh;News;19/06/2000;26/06/2000;8;14;20000;Monsoonal rain;1;33982;5.43;89.74;25.56;0;12;1;31;19/06/2000;393;1482
1610;China?;News;17/06/2000;30/06/2000;14;18;31000;Monsoonal rain;1;75853;6.03;119.53;26.39;1;12;1;30;17/06/2000;393;1481
1609;Guatemala?;News;06/06/2000;21/06/2000;16;16;2600;Heavy rain;1;11568;5.27;-90.68;14.97;0;11;1;29;06/06/2000;392;1480
1608;Colombia;News;05/06/2000;07/06/2000;3;0;0;Heavy rain;1;25754;4.89;-74.65;6.88;0;11;1;28;05/06/2000;392;1479
1607;Chile;News;05/06/2000;16/06/2000;12;0;41000;Heavy rain;2;84226;6.31;-71.41;-34.09;1;11;1;27;05/06/2000;392;1478
1606; India?;News;10/06/2000;16/06/2000;7;30;50000;Dam/Levy break or release;2;55287;5.89;94.8;27.43;0;10;1;26;10/06/2000;391;1477
1605;China;News;31/05/2000;19/06/2000;20;94;8725;Monsoonal rain;2;114036;6.66;105.49;32.36;1;10;1;25;31/05/2000;391;1476
1604;Vietnam?;News;31/05/2000;02/06/2000;3;0;0;Brief torrential rain;1;3866;4.06;108.36;12.12;0;9;1;24;31/05/2000;390;1475
1603;Bangladesh;News;27/05/2000;19/06/2000;24;36;10000;Monsoonal rain;1;40363;5.99;91.71;23.51;0;9;1;23;27/05/2000;390;1474
1602;Turkey;News;18/05/2000;24/05/2000;7;2;0;Heavy rain;1;17086;5.08;34.87;41.16;0;9;1;22;18/05/2000;390;1473
1601;Colombia?;News;18/05/2000;24/05/2000;7;9;67500;Heavy rain;1;200560;6.15;-75.73;0.95;1;9;1;21;18/05/2000;390;1472
1600;Timor;News;16/05/2000;24/05/2000;9;126;15000;Heavy rain;2;11422;5.31;125.33;-9.28;0;8;1;20;16/05/2000;389;1471
1599;Philippines;News;18/05/2000;30/05/2000;13;6;112000;Tropical cyclone;1;11736;5.18;120.95;15.29;0;8;1;19;18/05/2000;389;1470
1598;Somalia;News;01/05/2000;30/05/2000;30;0;3500;Heavy rain;1;46259;6.14;42.64;0.42;1;8;1;18;01/05/2000;389;1469
1597;USA?;News;06/05/2000;09/05/2000;4;3;1200;Brief torrential rain;2;75334;5.78;-92.25;37.01;0;7;1;17;06/05/2000;388;1468
1596; China;News;13/04/2000;17/04/2000;5;15;0;Heavy rain;1;21168;5.02;113.38;22.6;0;7;1;16;13/04/2000;388;1467
1595;Romania;News;05/04/2000;25/04/2000;21;10;623;Snowmelt;2;116230;6.69;22.42;46.76;1;7;1;15;05/04/2000;388;1466
1594;USA;News;29/03/2000;31/03/2000;3;3;0;Brief torrential rain;1;24097;4.86;-99.93;33.74;0;6;1;14;29/03/2000;387;1465
1593;South Africa;News;09/03/2000;15/03/2000;7;14;0;Heavy rain;1;49106;5.54;25.65;-32.7;0;6;1;13;09/03/2000;387;1464
1592;Czech Republic;News;09/03/2000;11/03/2000;3;2;0;Snowmelt;1;16470;4.69;17.94;49.24;0;6;1;12;09/03/2000;387;1463
1591; Argentina;News;09/03/2000;17/03/2000;9;7;15000;Heavy rain;1;782983;6.85;-64.91;-27.17;1;6;1;11;09/03/2000;387;1462
1590;Australia;News;06/03/2000;11/03/2000;6;1;0;Extra-tropical cyclone;1;536203;6.51;119.17;-23.53;1;5;1;10;06/03/2000;386;1461
1589;Zambia?;News;03/03/2000;04/03/2000;2;0;12000;Dam/Levy break or release;2;8584;4.54;28.85;-16.53;0;4;1;9;03/03/2000;385;1460
1588;Cambodia?;News;03/03/2000;04/03/2000;2;3;0;Dam/Levy break or release;1;12178;4.39;106.94;13.72;0;4;1;8;03/03/2000;385;1459
1587;Madagascar;News;17/02/2000;11/03/2000;24;200;800000;Tropical cyclone;1;255303;6.79;47.3;-15.78;1;4;1;7;17/02/2000;385;1458
1586;Australia?;News;18/02/2000;01/03/2000;13;1;200;Monsoonal rain;2;468963;7.09;143.7;-31.27;1;3;1;6;18/02/2000;384;1457
1585;USA;News;18/02/2000;22/02/2000;5;8;40;Heavy rain;1;55643;5.44;-83.55;37.72;0;2;1;5;18/02/2000;383;1456
1584;Philippines?;News;28/01/2000;01/02/2000;5;23;20000;Brief torrential rain;1;16784;4.92;126.1;7.2;0;2;1;4;28/01/2000;383;1455
1583;Mozambique;News;26/01/2000;27/03/2000;62;929;733000;Heavy rain;2;439043;7.74;31.71;-27.82;1;2;1;3;26/01/2000;383;1454
1582;Angola;News;08/01/2000;15/01/2000;8;31;70000;Heavy rain;1;47260;5.58;13.25;-14.15;0;1;1;2;08/01/2000;382;1453
1581;Brazil??;News;01/01/2000;10/01/2000;10;40;100000;Heavy rain;1;351935;6.55;-49.3;-24.89;1;1;1;1;01/01/2000;382;1452
1580;Philippines;News;25/12/1999;28/12/1999;4;8;2000;Heavy rain;1;32003;5.11;126.24;8.99;0;35;1;95;25/12/1999;381;1451
1579;UK;News;25/12/1999;27/12/1999;3;2;200;Heavy rain;1;23629;4.85;-2.2;52.23;0;35;1;94;25/12/1999;381;1450
1578;South Africa;News;21/12/1999;23/12/1999;3;23;2000;Heavy rain;1;182953;5.74;30.46;-29.72;0;35;1;93;21/12/1999;381;1449
1577;Italy;News;15/12/1999;16/12/1999;2;5;300;Heavy rain;1;30829;4.79;14.15;42.62;0;35;1;92;15/12/1999;381;1448
1576;Venezuela;News;15/12/1999;20/12/1999;6;20006;400000;Brief torrential rain;2;328213;6.6;-70.54;9.42;1;35;1;91;15/12/1999;381;1447
1575;Colombia?;News;15/09/1999;15/12/1999;92;0;771000;Heavy rain;1;199850;7.26;-73.46;7.55;1;34;1;90;15/09/1999;380;1446
1574;Thailand?;News;04/12/1999;07/12/1999;4;0;0;Monsoonal rain;1;157177;5.8;104.17;14.82;0;33;1;89;04/12/1999;379;1445
1573;Somalia?;News;01/12/1999;06/12/1999;6;0;0;Heavy rain;1;422130;6.4;43.32;0.58;1;33;1;88;01/12/1999;379;1444
1572;Vietnam;News;02/12/1999;10/12/1999;9;120;1000000;Heavy rain;2;74777;6.13;107.88;16.18;1;32;1;87;02/12/1999;378;1443
1571;Russia?;News;29/11/1999;02/12/1999;4;2;0;Heavy rain;1;27471;5.04;32.76;60.28;0;31;1;86;29/11/1999;377;1442
1570;USA;News;26/11/1999;28/11/1999;3;0;100;Heavy rain;2;18279;5.04;-124.08;45.17;0;31;1;85;26/11/1999;377;1441
1569;Democratic Republic of Congo;News;29/11/1999;31/12/1999;33;2;75000;Brief torrential rain;2;738831;7.69;18.61;0.71;1;31;1;84;29/11/1999;377;1440
1568;France;News;12/11/1999;15/11/1999;4;27;3000;Brief torrential rain;2;91886;5.87;3.52;45.24;0;30;1;83;12/11/1999;376;1439
1567;India;News;29/10/1999;12/11/1999;15;9803;10000000;Tropical cyclone;2;191940;6.76;85.35;21.17;1;30;1;82;29/10/1999;376;1438
1566;Ethiopia;News;30/10/1999;02/11/1999;4;34;79000;Brief torrential rain;1;197602;5.9;37.59;3.69;0;29;1;81;30/10/1999;375;1437
1565;Vietnam;News;25/10/1999;09/11/1999;16;632;1114000;Tropical cyclone;2;232556;6.87;107.05;14.99;1;29;1;80;25/10/1999;375;1436
1564;South Africa;News;26/10/1999;28/10/1999;3;4;300;Brief torrential rain;1;93380;5.45;30.01;-29.14;0;28;1;79;26/10/1999;374;1435
1563;Nigeria;News;26/10/1999;08/11/1999;14;50;0;Heavy rain;2;251263;6.85;11.94;6.61;1;28;1;78;26/10/1999;374;1434
1562;Dominican Republic;News;22/10/1999;26/10/1999;5;4;0;Tropical cyclone;1;55653;5.44;-70.93;19.5;0;27;1;77;22/10/1999;373;1433
1561;Mexico;News;12/10/1999;29/10/1999;18;425;300000;Brief torrential rain;2;60540;6.34;-93.25;18.46;1;27;1;76;12/10/1999;373;1432
1560;Nigeria;News;15/09/1999;11/10/1999;27;85;396748;Heavy rain;2;861989;7.67;5.98;12.56;1;26;1;75;15/09/1999;372;1431
1559;India;News;24/09/1999;29/09/1999;6;45;0;Brief torrential rain;1;168966;6.01;88.95;23.4;1;25;1;74;24/09/1999;371;1430
1558;Mexico;News;12/09/1999;12/10/1999;31;160;268200;Tropical cyclone;2;1159286;7.86;-86.06;14.86;1;24;1;73;12/09/1999;370;1429
1557;China;News;15/09/1999;18/09/1999;4;8;10000;Tropical cyclone;1;177651;5.85;116.02;24.98;0;23;1;72;15/09/1999;369;1428
1556;Japan?;News;15/09/1999;16/09/1999;2;4;14521;Heavy rain;1;2622;3.72;135.66;34.59;0;23;0;71;15/09/1999;369;1427
1555;USA;News;14/09/1999;10/10/1999;27;68;35000;Tropical cyclone;2;175233;6.98;-76.72;38.6;1;23;1;71;14/09/1999;369;1427
1554;Niger;News;07/09/1999;14/09/1999;8;7;22000;Brief torrential rain;1;212067;6.23;7.56;14.45;1;22;1;70;07/09/1999;368;1426
1553;Philippines;News;10/09/1999;14/09/1999;5;1;4500;Brief torrential rain;1;22629;5.05;121.73;15.89;0;21;1;69;10/09/1999;367;1425
1552;El Salvador?;News;10/09/1999;13/09/1999;4;4;5000;Heavy rain;1;19146;4.88;-90.58;14.88;0;21;1;68;10/09/1999;367;1424
1551;Ghana?;News;03/09/1999;13/09/1999;11;1;9000;Heavy rain;1;126691;6.14;1.79;11.16;1;21;1;67;03/09/1999;367;1423
1550;Ethiopia;News;23/08/1999;07/09/1999;16;0;6755;Heavy rain;1;216424;6.54;39.21;9.64;1;20;1;66;23/08/1999;366;1422
1549;Malaysia;News;03/09/1999;07/09/1999;5;0;2000;Heavy rain;1;29033;5.16;99.68;7.62;0;19;1;65;03/09/1999;365;1421
1548;China;News;06/09/1999;07/09/1999;2;153;720000;Brief torrential rain;1;112209;5.35;117.39;27.04;0;19;1;64;06/09/1999;365;1420
1547;Romania;News;04/09/1999;08/09/1999;5;2;80;Brief torrential rain;1;123875;5.79;25.68;46.62;0;19;1;63;04/09/1999;365;1419
1546;Mexico;News;07/09/1999;08/09/1999;2;10;1400;Tropical cyclone;1;126002;5.4;-102.78;19.27;0;19;1;62;07/09/1999;365;1418
1545;Russia;News;30/08/1999;02/09/1999;4;2;0;Extra-tropical cyclone;1;97272;5.59;134.43;45.27;0;19;1;61;30/08/1999;365;1417
1544;USA;News;04/07/1999;05/07/1999;2;0;0;Heavy rain;1;29344;4.77;-92.75;50.34;0;19;1;60;04/07/1999;365;1416
1543;China;News;21/08/1999;25/08/1999;5;1;352;Brief torrential rain;1;111159;5.74;113.71;23.49;0;19;1;59;21/08/1999;365;1415
1542;Venezuela;News;17/08/1999;21/08/1999;5;0;8000;Tropical cyclone;1;67744;5.53;-63.86;8.12;0;19;1;58;17/08/1999;365;1414
1541;Chad;News;01/08/1999;23/08/1999;23;0;130000;Brief torrential rain;1;278827;6.81;19.55;19.86;1;19;1;57;01/08/1999;365;1413
1540;Bangladesh;News;11/08/1999;15/08/1999;5;18;50000;Heavy rain;1;66372;5.52;90.59;23.94;0;18;1;56;11/08/1999;364;1412
1539;China;News;12/08/1999;16/08/1999;5;77;120000;Brief torrential rain;1;104528;5.72;111.38;27.06;0;18;1;55;12/08/1999;364;1411
1538;USA;News;06/08/1999;08/08/1999;3;1;0;Heavy rain;1;73291;5.34;-101.64;43.99;0;18;1;54;06/08/1999;364;1410
1537;Iran;News;08/08/1999;09/08/1999;2;6;0;Heavy rain;1;63177;5.1;47.66;37.47;0;18;1;53;08/08/1999;364;1409
1536;China;News;04/08/1999;07/08/1999;4;8;24000;Brief torrential rain;1;147170;5.77;98.97;30.46;0;18;1;52;04/08/1999;364;1408
1535;Cambodia;News;02/08/1999;08/08/1999;7;9;8000;Brief torrential rain;2;92452;6.11;106.09;13.43;1;18;1;51;02/08/1999;364;1407
1534;Sudan;News;01/08/1999;10/09/1999;41;40;80000;Heavy rain;1;167132;6.84;32.45;15.57;1;17;1;50;01/08/1999;363;1406
1533;North Korea;News;30/07/1999;08/08/1999;10;152;144000;Tropical cyclone;2;45339;5.96;128.13;37.57;0;16;1;49;30/07/1999;362;1405
1532;Vietnam;News;24/07/1999;05/08/1999;13;46;52000;Brief torrential rain;2;142576;6.57;107.25;14.8;1;16;1;48;24/07/1999;362;1404
1531;USA;News;02/07/1999;24/07/1999;23;1;1500;Brief torrential rain;2;56673;6.42;-94.42;43.79;1;15;1;47;02/07/1999;361;1403
1530;Iran;News;15/07/1999;27/07/1999;13;37;8000;Brief torrential rain;2;31880;5.92;52.76;36.79;0;14;1;46;15/07/1999;360;1402
1529;China;News;13/07/1999;15/07/1999;3;2;0;Heavy rain;1;35711;5.03;105.13;36.5;0;14;1;45;13/07/1999;360;1401
1528;Australia;News;14/07/1999;16/07/1999;3;3;20;Heavy rain;1;67712;5.31;151.04;-33.47;0;14;1;44;14/07/1999;360;1400
1527;Bangladesh;News;11/07/1999;03/08/1999;24;356;33100003;Monsoonal rain;1;132358;6.5;89.63;25.6;1;14;1;43;11/07/1999;360;1399
1526;Yugoslavia;News;09/07/1999;12/07/1999;4;7;5000;Brief torrential rain;1;31126;5.1;20.13;45.25;0;13;1;42;09/07/1999;359;1398
1525;Romania;News;09/07/1999;16/07/1999;8;16;3225;Heavy rain;1;100811;5.91;21.96;47.59;0;13;1;41;09/07/1999;359;1397
1524;USA;News;08/07/1999;09/07/1999;2;2;0;Brief torrential rain;1;4317;3.94;-118.29;39.32;0;13;0;40;08/07/1999;359;1396
1523;?Tajikistan;News;07/07/1999;12/07/1999;6;25;3003;Brief torrential rain;1;87355;5.72;66.33;40.19;0;13;1;40;07/07/1999;359;1396
1522;China;News;23/06/1999;03/08/1999;42;725;5530000;Heavy rain;1;362134;7.18;111.67;28.52;1;13;1;39;23/06/1999;359;1395
1521;China;News;25/04/1999;29/06/1999;66;49;830000;Heavy rain;1;123894;6.91;103.2;28.13;1;12;1;38;25/04/1999;358;1394
1520;USA;News;28/06/1999;05/07/1999;8;4;50;Brief torrential rain;1;263027;6.32;-97.11;37.66;1;11;1;37;28/06/1999;357;1393
1519;Japan;News;28/06/1999;30/06/1999;3;29;14000;Heavy rain;1;50659;5.18;133.43;34.84;0;10;1;36;28/06/1999;356;1392
1518;Mexico;News;24/06/1999;28/06/1999;5;4;15000;Tropical cyclone;1;53033;5.42;-99.04;18.01;0;10;1;35;24/06/1999;356;1391
1517;Bangladesh?;News;21/06/1999;06/07/1999;16;19;100000;Brief torrential rain;1;71740;6.06;91.55;24.72;1;10;1;34;21/06/1999;356;1390
1516;Romania;News;22/06/1999;01/07/1999;10;19;914;Heavy rain;2;121165;6.38;25.42;47.2;1;9;1;33;22/06/1999;355;1389
1515;China;News;12/06/1999;19/06/1999;8;27;100000;Heavy rain;1;97849;5.89;95.89;34.84;0;8;1;32;12/06/1999;354;1388
1514;Mexico;News;14/06/1999;16/06/1999;3;12;0;Heavy rain;1;162985;5.69;-102.41;29.98;0;8;1;31;14/06/1999;354;1387
1513;Pakistan;News;20/05/1999;22/05/1999;3;168;200000;Tropical cyclone;1;59618;5.25;69.9;24.92;0;8;1;30;20/05/1999;354;1386
1512;China;News;26/05/1999;23/06/1999;29;11;0;Heavy rain;1;73327;6.33;116.15;27.93;1;8;1;29;26/05/1999;354;1385
1511;Germany;News;22/05/1999;29/05/1999;8;6;2000;Heavy rain;2;54320;5.94;9.93;48.37;0;7;1;28;22/05/1999;353;1384
1510;Russia;News;21/05/1999;24/05/1999;4;0;4000;Snowmelt;2;76625;5.79;128.37;64.52;0;7;1;27;21/05/1999;353;1383
1509;Peru;News;13/05/1999;24/05/1999;12;4;250000;Brief torrential rain;1;184578;6.35;-69.97;-3.4;1;7;1;26;13/05/1999;353;1382
1508;China;News;18/05/1999;21/05/1999;4;3;69200;Heavy rain;1;100713;5.61;111.87;31.48;0;6;1;25;18/05/1999;352;1381
1507;Switzerland;News;12/05/1999;17/05/1999;6;2;0;Heavy rain;2;79469;5.98;8.1;48.95;0;6;1;24;12/05/1999;352;1380
1506;USA;News;29/04/1999;06/05/1999;8;0;450;Heavy rain;2;58491;5.97;-106.21;40.53;0;6;1;23;29/04/1999;352;1379
1505;Sri Lanka;News;17/04/1999;22/04/1999;6;6;200000;Heavy rain;1;19024;5.06;80.68;7.45;0;6;1;22;17/04/1999;352;1378
1504;Phillipines;News;15/04/1999;21/04/1999;7;11;200;Heavy rain;1;27207;5.28;126.3;8.23;0;6;1;21;15/04/1999;352;1377
1503;Belarus;News;07/03/1999;10/04/1999;35;0;2000;Snowmelt;1;130388;6.66;25.95;52.41;1;6;1;20;07/03/1999;352;1376
1502;Columbia;News;09/04/1999;15/04/1999;7;26;300;Heavy rain;1;360328;6.4;-71.51;2.73;1;5;1;19;09/04/1999;351;1375
1501;USA;News;01/04/1999;14/04/1999;14;0;0;Snowmelt;1;9611;5.13;-97.21;48.76;0;4;1;18;01/04/1999;350;1374
1500;Bolivia;News;15/03/1999;18/03/1999;4;0;1000;Heavy rain;1;285349;6.06;-66.74;-12.7;1;4;1;17;15/03/1999;350;1373
1499;Australia;News;15/03/1999;21/03/1999;7;0;1000;Extra-tropical cyclone;1;57804;5.61;116.29;-22.43;0;3;1;16;15/03/1999;349;1372
1498;UK;News;07/03/1999;13/03/1999;7;0;800;Heavy rain;2;8304;5.07;-0.57;54.06;0;3;1;15;07/03/1999;349;1371
1497;Mozambique;News;15/01/1999;15/03/1999;60;15;200000;Heavy rain;2;127726;7.19;33.47;-23.29;1;3;1;14;15/01/1999;349;1370
1496;Romania;News;21/02/1999;18/03/1999;26;2;8000;Heavy rain;2;115184;6.78;25.24;49.24;1;2;1;13;21/02/1999;348;1369
1495;Columbia;News;18/02/1999;27/02/1999;10;16;20000;Heavy rain;1;72042;5.86;-74.75;6.03;0;1;1;12;18/02/1999;347;1368
1494;?Peru;News;20/02/1999;24/02/1999;5;36;40000;Heavy rain;1;107432;5.73;-74.79;-5.51;0;1;1;11;20/02/1999;347;1367
1493;Philippines;News;20/02/1999;22/02/1999;3;39;2700;Brief torrential rain;2;27978;5.22;126;7.92;0;1;1;10;20/02/1999;347;1366
1492;Thailand;News;09/02/1999;13/02/1999;5;3;20000;Heavy rain;1;117753;5.77;102.13;15.55;0;1;1;9;09/02/1999;347;1365
1491;Indonesia;News;09/02/1999;14/02/1999;6;2;2000;Monsoonal rain;1;136488;5.91;102.85;-0.36;0;1;1;8;09/02/1999;347;1364
1490;Australia;News;06/02/1999;12/02/1999;7;7;1400;Monsoonal rain;2;322869;6.66;151.01;-26.42;1;1;1;7;06/02/1999;347;1363
1489;Phillipines;News;04/02/1999;08/02/1999;5;24;500000;Brief torrential rain;1;42062;5.32;126.13;8.19;0;0;1;6;04/02/1999;346;1362
1488;South Africa;News;04/02/1999;07/02/1999;4;7;5000;Heavy rain;1;75254;5.48;29.88;-30.56;0;0;1;5;04/02/1999;346;1361
1487;USA;News;01/02/1999;05/02/1999;5;0;0;Heavy rain;1;56744;5.45;-94.71;32.28;0;0;1;4;01/02/1999;346;1360
1486;USA;News;04/01/1999;10/01/1999;7;0;0;0;1;21898;5.19;-82.98;40.09;0;0;1;3;04/01/1999;346;1359
1485;USA;News;04/01/1999;10/01/1999;7;0;0;0;1;18265;5.11;-86.43;39.22;0;0;1;2;04/01/1999;346;1358
1484; Fiji;News;07/01/1999;10/01/1999;4;0;0;0;1;6286;4.4;179.04;-18.05;0;0;1;1;07/01/1999;346;1357
1483;UK;News;20/12/1998;21/12/1998;2;0;0;0;1;8195;4.21;-2.93;56.09;0;47;1;179;20/12/1998;346;1356
1482;Honduras;News;20/12/1998;21/12/1998;2;0;0;0;1;16547;4.52;-87.32;15.52;0;47;1;178;20/12/1998;346;1355
1481;Malaysia;News;20/12/1998;21/12/1998;2;0;0;0;1;72080;5.16;103.26;4.28;0;47;1;177;20/12/1998;346;1354
1480;Sri Lanka;News;20/12/1998;20/12/1998;1;0;0;0;1;21112;4.32;81.37;7.96;0;47;1;176;20/12/1998;346;1353
1479;USA;News;27/12/1998;30/12/1998;4;0;70;Heavy rain;1;105292;5.62;-121.5;45.73;0;47;1;175;27/12/1998;346;1352
1478;Indonesia;News;27/12/1998;31/12/1998;5;0;9600;Brief torrential rain;1;46298;5.36;107.06;-6.84;0;47;1;174;27/12/1998;346;1351
1477;Congo;News;24/11/1998;30/11/1998;7;0;20000;Heavy rain;1;59067;5.62;18.96;-3.86;0;47;1;173;24/11/1998;346;1350
1476;Honduras;News;27/11/1998;30/11/1998;4;0;20000;Heavy rain;1;18006;4.86;-86.99;15.5;0;47;1;172;27/11/1998;346;1349
1475;Vietnam;News;25/11/1998;25/11/1998;1;49;0;Tropical cyclone;1;9573;3.98;108.78;14.45;0;47;0;171;25/11/1998;346;1348
1474;Vietnam;News;19/11/1998;24/11/1998;6;90;2000000;Tropical cyclone;1;10723;4.81;107.97;15.69;0;47;1;171;19/11/1998;346;1348
1473;Indonesia;News;17/11/1998;22/11/1998;6;15;12000;Tropical cyclone;1;56182;5.53;118.66;-8.57;0;47;1;170;17/11/1998;346;1347
1472;Somalia;News;18/11/1998;30/11/1998;13;0;300;Heavy rain;1;8693;5.05;42.96;0.92;0;47;1;169;18/11/1998;346;1346
1471;Vietnam;News;13/11/1998;16/11/1998;4;17;0;Heavy rain;1;25145;5;107.78;15.94;0;47;1;168;13/11/1998;346;1345
1470;USA;News;13/11/1998;15/11/1998;3;0;100;Heavy rain;1;15178;4.66;-95.5;30.88;0;47;1;167;13/11/1998;346;1344
1469;Mozambique;News;01/11/1998;10/11/1998;10;2;0;Heavy rain;1;78988;5.9;34.39;-19.8;0;47;1;166;01/11/1998;346;1343
1468;Dominican Republic;News;10/11/1998;12/11/1998;3;2;200;Heavy rain;1;32651;4.99;-70.79;19.04;0;47;1;165;10/11/1998;346;1342
1467;Ukraine;News;05/11/1998;23/11/1998;19;16;25000;Heavy rain;2;91277;6.54;23.46;48.12;1;47;1;164;05/11/1998;346;1341
1466;Germany;News;31/10/1998;17/11/1998;18;3;0;Heavy rain;1;79672;6.16;8.68;51.12;1;46;1;163;31/10/1998;345;1340
1465;USA;News;30/10/1998;31/10/1998;2;1;2000;Heavy rain;1;50303;5;-95.41;36.74;0;45;1;162;30/10/1998;344;1339
1464;Honduras;News;24/10/1998;05/11/1998;13;11000;2000000;Brief torrential rain;2;241306;6.8;-83.94;12.18;1;45;1;161;24/10/1998;344;1338
1463;Taiwan;News;23/10/1998;24/10/1998;2;156;400000;Heavy rain;1;24808;4.7;121.15;23.66;0;44;1;160;23/10/1998;343;1337
1462;Vietnam;News;16/10/1998;23/10/1998;8;42;0;Heavy rain;1;24646;5.29;109.08;13.33;0;44;1;159;16/10/1998;343;1336
1461;UK;News;22/10/1998;24/10/1998;3;11;400;Heavy rain;1;52224;5.19;-3.36;51.69;0;44;1;158;22/10/1998;343;1335
1460;Ghana;News;19/10/1998;24/10/1998;6;3;0;Heavy rain;1;25282;5.18;-0.15;5.93;0;44;1;157;19/10/1998;343;1334
1459;USA;News;17/10/1998;23/10/1998;7;29;5300;Heavy rain;2;20713;5.46;-98.39;29.41;0;44;1;156;17/10/1998;343;1333
1458;Brazil;News;03/10/1998;14/10/1998;12;0;8500;Heavy rain;1;119112;6.16;-51.26;-25.26;1;44;1;155;03/10/1998;343;1332
1457;India;News;01/10/1998;20/10/1998;20;230;80000;Heavy rain;1;194230;6.59;79.4;16.15;1;43;1;154;01/10/1998;342;1331
1456;Philippines;News;13/10/1998;17/10/1998;5;48;30000;Tropical cyclone;1;70498;5.55;121.59;16.98;0;42;1;153;13/10/1998;341;1330
1455;Iran;News;03/10/1998;09/10/1998;7;8;0;Heavy rain;1;37475;5.42;54.24;37.14;0;42;1;152;03/10/1998;341;1329
1454;Nigeria;News;12/10/1998;18/10/1998;7;0;110000;Heavy rain;1;29087;5.31;4.49;8.84;0;42;1;151;12/10/1998;341;1328
1453;Algeria;News;23/09/1998;24/09/1998;2;1;700;Brief torrential rain;1;15757;4.5;4.13;35.84;0;42;1;150;23/09/1998;341;1327
1452;Benin;News;01/09/1998;24/09/1998;24;5;5500;Heavy rain;1;63076;6.18;2.32;11.02;1;42;1;149;01/09/1998;341;1326
1451;Japan;News;30/09/1998;02/10/1998;3;6;2200;Brief torrential rain;2;9471;4.75;134.16;33.33;0;41;1;148;30/09/1998;340;1325
1450;South Korea;News;27/09/1998;01/10/1998;5;19;2376;Tropical cyclone;1;39190;5.29;127.58;35.6;0;41;1;147;27/09/1998;340;1324
1449;Liberia;News;17/09/1998;02/10/1998;16;8;5000;Heavy rain;1;5936;4.98;-10.96;7.06;0;41;1;146;17/09/1998;340;1323
1448;USA;News;06/10/1998;07/10/1998;2;11;0;Heavy rain;1;6064;4.08;-94.16;38.96;0;41;1;145;06/10/1998;340;1322
1447;USA;News;15/09/1998;16/09/1998;2;4;0;Tropical cyclone;1;214764;5.63;-87.05;30.66;0;41;1;144;15/09/1998;340;1321
1446;Dominican Republic;News;21/09/1998;22/09/1998;2;353;11140;Tropical cyclone;1;67469;5.13;-70.84;18.67;0;41;1;143;21/09/1998;340;1320
1445;Phillipines;News;17/09/1998;19/09/1998;3;27;70512;Heavy rain;1;3669;4.04;120.78;15.02;0;41;1;142;17/09/1998;340;1319
1444;India;News;16/09/1998;18/09/1998;3;12;50000;Dam/Levy break or release;1;214517;5.81;74.42;20.4;0;41;1;141;16/09/1998;340;1318
1443;Croatia;News;15/09/1998;16/09/1998;2;0;0;Heavy rain;1;20621;4.62;16.83;45.76;0;41;1;140;15/09/1998;340;1317
1442;Belgium;News;14/09/1998;16/09/1998;3;1;400;Heavy rain;2;26854;5.21;4.99;51.02;0;41;1;139;14/09/1998;340;1316
1441;USA;News;11/09/1998;14/09/1998;4;1;17;Tropical cyclone;1;60557;5.38;-92.57;29.68;0;41;1;138;11/09/1998;340;1315
1440;Russia;News;07/09/1998;07/09/1998;1;0;0;Heavy rain;1;36019;4.56;132.91;48.52;0;41;1;137;07/09/1998;340;1314
1439;Niger;News;05/09/1998;09/09/1998;5;0;20000;Heavy rain;1;111379;5.75;2.7;13.76;0;41;1;136;05/09/1998;340;1313
1438;Mexico;News;03/09/1998;12/09/1998;10;407;400000;Tropical cyclone;2;447483;6.95;-92.62;15.98;1;41;1;135;03/09/1998;340;1312
